SMILES,Rewards,Imp,MW
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C([O-])CCO)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.374, 0.5111609634116234, 0.5644824522180683]",[0.24       0.13837541 0.39445035],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C([O-])CCO)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.374, 0.5111609634116234, 0.5644824522180683]",[0.24       0.13837541 0.39445035],457.5020000000001
0:CC(c1cccnc1O)C1(c2cnccc2O)CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.374, 0.510398923819768, 0.5510187291190605]",[0.24       0.13761337 0.38098663],0
CC(c1cccnc1O)C1(c2cnccc2O)CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.374, 0.510398923819768, 0.5510187291190605]",[0.24       0.13761337 0.38098663],450.51400000000024
0:C=C(N)NC[C@@H]1CCC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.374, 0.4501686388742012, 0.5818874968235765]",[0.24       0.07738308 0.4118554 ],0
C=C(N)NC[C@@H]1CCC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.374, 0.4501686388742012, 0.5818874968235765]",[0.24       0.07738308 0.4118554 ],454.5260000000002
C[C@@H]1CCC[C@H]([CH]C(=O)C(=C[C@@H](N)C(=O)[O-])c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.374, 0.3972928381493946, 0.5558799075450791]",[0.24       0.02450728 0.38584781],468.4850000000002
0:C[C@@H]1CCC[C@H]([CH]C(=O)C(=C[C@@H](N)C(=O)[O-])c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.374, 0.3972928381493946, 0.5558799075450791]",[0.24       0.02450728 0.38584781],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N[NH2+][CH]c1ccccc1O)c1cccnc1O,"[0.374, 0.2529317045161018, 0.5773972032012453]",[ 0.24       -0.11985385  0.40736511],519.5970000000002
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N[NH2+][CH]c1ccccc1O)c1cccnc1O,"[0.374, 0.2529317045161018, 0.5773972032012453]",[ 0.24       -0.11985385  0.40736511],0
CCNC(=S)NC(C(=O)c1cccc(F)c1N)C(=O)C(C)c1cccnc1O,"[0.374, 0.23930637487143244, 0.46432579004229435]",[ 0.24       -0.13347918  0.29429369],404.4670000000001
0:CCNC(=S)NC(C(=O)c1cccc(F)c1N)C(=O)C(C)c1cccnc1O,"[0.374, 0.23930637487143244, 0.46432579004229435]",[ 0.24       -0.13347918  0.29429369],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=CC1(O)C(C#N)NN,"[0.374, 0.22107826100435307, 0.5293275332185696]",[ 0.24       -0.15170729  0.35929544],428.48800000000017
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=CC1(O)C(C#N)NN,"[0.374, 0.22107826100435307, 0.5293275332185696]",[ 0.24       -0.15170729  0.35929544],0
0:CCOc1ccc(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)c(O)n1,"[0.373, 0.6308671603836277, 0.540687971414433]",[0.239      0.25808161 0.37065587],0
CCOc1ccc(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)c(O)n1,"[0.373, 0.6308671603836277, 0.540687971414433]",[0.239      0.25808161 0.37065587],442.51100000000014
0:CC(C)OC1[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.373, 0.5468079835665052, 0.5381345761319183]",[0.239      0.17402243 0.36810248],0
CC(C)OC1[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.373, 0.5468079835665052, 0.5381345761319183]",[0.239      0.17402243 0.36810248],400.4300000000001
0:[CH]C[C@@H](C)C1C[C@@H](C)N(C(=O)c2cccc(F)c2N)[C@H]1[CH]C(=O)C(C)c1cccnc1O,"[0.372, 0.6361678591166938, 0.5650355087278836]",[0.238      0.2633823  0.39500341],0
[CH]C[C@@H](C)C1C[C@@H](C)N(C(=O)c2cccc(F)c2N)[C@H]1[CH]C(=O)C(C)c1cccnc1O,"[0.372, 0.6361678591166938, 0.5650355087278836]",[0.238      0.2633823  0.39500341],438.52300000000014
CC(C(=O)[CH][C@H]1CC(C)(N[C@@H]2CCCCN2C=O)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.372, 0.37842019724723003, 0.5827209145421298]",[0.238      0.00563464 0.41268882],496.56300000000016
0:CC(C(=O)[CH][C@H]1CC(C)(N[C@@H]2CCCCN2C=O)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.372, 0.37842019724723003, 0.5827209145421298]",[0.238      0.00563464 0.41268882],0
0:CNC(=O)CCC(=O)C(C(=O)C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.372, 0.34621603767598874, 0.5216009095487656]",[ 0.238      -0.02656952  0.35156881],0
CNC(=O)CCC(=O)C(C(=O)C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.372, 0.34621603767598874, 0.5216009095487656]",[ 0.238      -0.02656952  0.35156881],512.5820000000003
0:C[C@H](C[C@H](C)NC(N)=O)CC(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.372, 0.3331626096021742, 0.552294323452758]",[ 0.238      -0.03962295  0.38226223],0
C[C@H](C[C@H](C)NC(N)=O)CC(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.372, 0.3331626096021742, 0.552294323452758]",[ 0.238      -0.03962295  0.38226223],540.6600000000003
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1c(Oc2ccc([N+](=O)[O-])cc2)ccc(F)c1N)c1cccnc1O,"[0.372, 0.22793909368409593, 0.5606948022399325]",[ 0.238      -0.14484646  0.3906627 ],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1c(Oc2ccc([N+](=O)[O-])cc2)ccc(F)c1N)c1cccnc1O,"[0.372, 0.22793909368409593, 0.5606948022399325]",[ 0.238      -0.14484646  0.3906627 ],535.5520000000002
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1C[C@H](C)C(C)O)c1cccnc1O,"[0.371, 0.59630073320744, 0.5598290645773643]",[0.237      0.22351518 0.38979697],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1C[C@H](C)C(C)O)c1cccnc1O,"[0.371, 0.59630073320744, 0.5598290645773643]",[0.237      0.22351518 0.38979697],469.5770000000002
C[C@@H]1CCC[C@H]([CH]C(=O)C(C)(c2cccnc2O)C2[CH]CN2)N1C(=O)c1cccc(F)c1N,"[0.371, 0.5819006750723651, 0.5670101798481875]",[0.237      0.20911512 0.39697808],452.5300000000002
0:C[C@@H]1CCC[C@H]([CH]C(=O)C(C)(c2cccnc2O)C2[CH]CN2)N1C(=O)c1cccc(F)c1N,"[0.371, 0.5819006750723651, 0.5670101798481875]",[0.237      0.20911512 0.39697808],0
C=CNC1(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C=CN=C1O,"[0.371, 0.5795388664062432, 0.533170442434219]",[0.237      0.20675331 0.36313834],427.50000000000006
0:C=CNC1(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C=CN=C1O,"[0.371, 0.5795388664062432, 0.533170442434219]",[0.237      0.20675331 0.36313834],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC1(N)C[NH+](C)C(C)C)c1cccnc1O,"[0.371, 0.5734017513234753, 0.5616882180333508]",[0.237      0.2006162  0.39165612],428.57700000000017
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC1(N)C[NH+](C)C(C)C)c1cccnc1O,"[0.371, 0.5734017513234753, 0.5616882180333508]",[0.237      0.2006162  0.39165612],0
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(O[C@H]2CCCC[C@H]2C)N=C1O,"[0.371, 0.5701377839590419, 0.539279501915335]",[0.237      0.19735223 0.3692474 ],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(O[C@H]2CCCC[C@H]2C)N=C1O,"[0.371, 0.5701377839590419, 0.539279501915335]",[0.237      0.19735223 0.3692474 ],472.58100000000036
[CH]C(=O)C(C)=C(C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.371, 0.5372551511284084, 0.49420265192618695]",[0.237      0.1644696  0.32417055],437.51500000000016
0:[CH]C(=O)C(C)=C(C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.371, 0.5372551511284084, 0.49420265192618695]",[0.237      0.1644696  0.32417055],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(SC=O)c1cccc(F)c1N)c1cccnc1O,"[0.371, 0.46401179396209785, 0.5451754587458526]",[0.237      0.09122624 0.37514336],444.55200000000013
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(SC=O)c1cccc(F)c1N)c1cccnc1O,"[0.371, 0.46401179396209785, 0.5451754587458526]",[0.237      0.09122624 0.37514336],0
[CH]C(C)(C)[C@@H]1CCC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.37, 0.6595870589109063, 0.5543043826641794]",[0.236      0.2868015  0.38427228],438.5230000000002
0:[CH]C(C)(C)[C@@H]1CCC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.37, 0.6595870589109063, 0.5543043826641794]",[0.236      0.2868015  0.38427228],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=C(C[CH][NH3+])N=C1O,"[0.37, 0.5907785296557286, 0.5380567777390397]",[0.236      0.21799297 0.36802468],415.4890000000002
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=C(C[CH][NH3+])N=C1O,"[0.37, 0.5907785296557286, 0.5380567777390397]",[0.236      0.21799297 0.36802468],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=C(O)N=C1[CH]c1ccccc1[N+]=O,"[0.37, 0.5300268938928211, 0.54837837229195]",[0.236      0.15724134 0.37834627],490.53500000000025
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1=C(O)N=C1[CH]c1ccccc1[N+]=O,"[0.37, 0.5300268938928211, 0.54837837229195]",[0.236      0.15724134 0.37834627],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(CC[C@@H]2C[C@@H]2C#N)C=CN=C1O,"[0.37, 0.5277182360438769, 0.5557844139757813]",[0.236      0.15493268 0.38575232],479.5760000000003
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(CC[C@@H]2C[C@@H]2C#N)C=CN=C1O,"[0.37, 0.5277182360438769, 0.5557844139757813]",[0.236      0.15493268 0.38575232],0
CCC(=O)N(CC)Cc1ncccc1C(C)C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.37, 0.5160866583433086, 0.536511697197971]",[0.236     0.1433011 0.3664796],495.6190000000003
0:CCC(=O)N(CC)Cc1ncccc1C(C)C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.37, 0.5160866583433086, 0.536511697197971]",[0.236     0.1433011 0.3664796],0
CCC(=O)OC1C[C@H]([CH]C(=O)C(C)c2cccnc2O)N(C(=O)c2cccc(F)c2N)[C@H](C)C1,"[0.37, 0.4695834911585295, 0.5707711416149402]",[0.236      0.09679794 0.40073904],470.52100000000024
0:CCC(=O)OC1C[C@H]([CH]C(=O)C(C)c2cccnc2O)N(C(=O)c2cccc(F)c2N)[C@H](C)C1,"[0.37, 0.4695834911585295, 0.5707711416149402]",[0.236      0.09679794 0.40073904],0
CCC[NH+]C(=O)COC1(C(=O)c2cccc(F)c2N)CC[C@@H]1[CH]C(=O)C(C)c1cccnc1O,"[0.37, 0.3361008284893213, 0.49875930004215296]",[ 0.236      -0.03668473  0.3287272 ],470.52100000000024
0:CCC[NH+]C(=O)COC1(C(=O)c2cccc(F)c2N)CC[C@@H]1[CH]C(=O)C(C)c1cccnc1O,"[0.37, 0.3361008284893213, 0.49875930004215296]",[ 0.236      -0.03668473  0.3287272 ],0
0:CSNCCCCN1C(=O)[C@@H]1C1=C(O)C(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)=C1,"[0.37, 0.15891348530265859, 0.5542423467008022]",[ 0.236      -0.21387207  0.38421025],0
CSNCCCCN1C(=O)[C@@H]1C1=C(O)C(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)=C1,"[0.37, 0.15891348530265859, 0.5542423467008022]",[ 0.236      -0.21387207  0.38421025],543.6850000000002
C[C@@H]1CCC[C@H]([CH]C(=O)C([N-])c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.369, 0.7508596011259852, 0.545566163474694]",[0.235      0.37807405 0.37553407],397.4300000000002
0:C[C@@H]1CCC[C@H]([CH]C(=O)C([N-])c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.369, 0.7508596011259852, 0.545566163474694]",[0.235      0.37807405 0.37553407],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC1(N)N1CCCC[C@@H]1C=O)c1cccnc1O,"[0.369, 0.6072019068475307, 0.5141503593391545]",[0.235      0.23441635 0.34411826],453.5630000000003
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC1(N)N1CCCC[C@@H]1C=O)c1cccnc1O,"[0.369, 0.6072019068475307, 0.5141503593391545]",[0.235      0.23441635 0.34411826],0
0:[CH]OCS(=O)(=O)C(C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.369, 0.5874989772061799, 0.5029537432231223]",[0.235      0.21471342 0.33292165],0
[CH]OCS(=O)(=O)C(C(C)c1cccnc1O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N,"[0.369, 0.5874989772061799, 0.5029537432231223]",[0.235      0.21471342 0.33292165],477.55800000000033
0:[CH][C@@H](C)CCc1ccc(F)c(N)c1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.369, 0.5475449610146296, 0.5433475741919407]",[0.235      0.17475941 0.37331548],0
[CH][C@@H](C)CCc1ccc(F)c(N)c1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.369, 0.5475449610146296, 0.5433475741919407]",[0.235      0.17475941 0.37331548],466.5770000000003
0:[CH]CC[C@H](CC(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O)C(=O)[O-],"[0.369, 0.4700131414465266, 0.5561877338407272]",[0.235      0.09722759 0.38615564],0
[CH]CC[C@H](CC(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O)C(=O)[O-],"[0.369, 0.4700131414465266, 0.5561877338407272]",[0.235      0.09722759 0.38615564],509.57800000000026
0:CC(C(=O)C([C@@H](C)CC=O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.44437531542402814, 0.5548995625672519]",[0.235      0.07158976 0.38486746],0
CC(C(=O)C([C@@H](C)CC=O)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.44437531542402814, 0.5548995625672519]",[0.235      0.07158976 0.38486746],469.55700000000013
[CH]NOC1(N)C=CC=C1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.369, 0.3555121289280396, 0.5225287985669965]",[ 0.235      -0.01727343  0.3524967 ],411.4820000000002
0:[CH]NOC1(N)C=CC=C1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.369, 0.3555121289280396, 0.5225287985669965]",[ 0.235      -0.01727343  0.3524967 ],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(c1ccccc1C=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.33292527161926694, 0.5494430272884211]",[ 0.235      -0.03986028  0.37941093],488.5830000000002
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(c1ccccc1C=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.33292527161926694, 0.5494430272884211]",[ 0.235      -0.03986028  0.37941093],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(CCCO[C@H]2NC2=O)C=CN=C1O,"[0.369, 0.2564762774244927, 0.5505602124691226]",[ 0.235      -0.11630928  0.38052811],499.56300000000033
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)C1(CCCO[C@H]2NC2=O)C=CN=C1O,"[0.369, 0.2564762774244927, 0.5505602124691226]",[ 0.235      -0.11630928  0.38052811],0
CC(C(=O)C(NCCOC=O)C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.18154856332210892, 0.5360887568909845]",[ 0.235      -0.19123699  0.36605666],389.38300000000015
0:CC(C(=O)C(NCCOC=O)C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.369, 0.18154856332210892, 0.5360887568909845]",[ 0.235      -0.19123699  0.36605666],0
COC1=C(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C(O)=N1,"[0.368, 0.7118102591828709, 0.5234181512983663]",[0.234      0.3390247  0.35338605],402.4460000000001
0:COC1=C(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C(O)=N1,"[0.368, 0.7118102591828709, 0.5234181512983663]",[0.234      0.3390247  0.35338605],0
CC[C@@H]1CCC[NH+]([C@H](C)C(C)(O)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C1,"[0.368, 0.5444003695966269, 0.551346600135198]",[0.234      0.17161481 0.3813145 ],461.62200000000024
0:CC[C@@H]1CCC[NH+]([C@H](C)C(C)(O)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C1,"[0.368, 0.5444003695966269, 0.551346600135198]",[0.234      0.17161481 0.3813145 ],0
0:CC(C(=O)C(C(=O)c1cccc(F)c1N)N1CCCC[C@@H]1C)c1cccnc1O,"[0.368, 0.4394883425153576, 0.5073121792507331]",[0.234      0.06670279 0.33728008],0
CC(C(=O)C(C(=O)c1cccc(F)c1N)N1CCCC[C@@H]1C)c1cccnc1O,"[0.368, 0.4394883425153576, 0.5073121792507331]",[0.234      0.06670279 0.33728008],399.4660000000001
CC[C@H](C(C(=O)c1cccc(F)c1N)C(=O)C(C)c1cccnc1O)n1cccc1N,"[0.368, 0.287593528586406, 0.4877227874981823]",[ 0.234      -0.08519203  0.31769069],424.4760000000001
0:CC[C@H](C(C(=O)c1cccc(F)c1N)C(=O)C(C)c1cccnc1O)n1cccc1N,"[0.368, 0.287593528586406, 0.4877227874981823]",[ 0.234      -0.08519203  0.31769069],0
0:[CH][C@H](C)C1[C@H]([CH]C(=O)C(C)c2cccnc2O)N(C(=O)c2cccc(F)c2N)[C@@H]1C,"[0.367, 0.712805374108339, 0.5528094534142598]",[0.233      0.34001982 0.38277736],0
[CH][C@H](C)C1[C@H]([CH]C(=O)C(C)c2cccnc2O)N(C(=O)c2cccc(F)c2N)[C@@H]1C,"[0.367, 0.712805374108339, 0.5528094534142598]",[0.233      0.34001982 0.38277736],410.46900000000016
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cc(N)cc(F)c1N)c1cccnc1O,"[0.367, 0.6476826888757586, 0.5476941748220202]",[0.233      0.27489713 0.37766208],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cc(N)cc(F)c1N)c1cccnc1O,"[0.367, 0.6476826888757586, 0.5476941748220202]",[0.233      0.27489713 0.37766208],413.4730000000001
0:C[C@@H]1CCC[C@H]([CH]C(=O)C(C)(O)CCCO)N1C(=O)c1cccc(F)c1N,"[0.367, 0.6295199251627314, 0.5156894288996543]",[0.233      0.25673437 0.34565733],0
C[C@@H]1CCC[C@H]([CH]C(=O)C(C)(O)CCCO)N1C(=O)c1cccc(F)c1N,"[0.367, 0.6295199251627314, 0.5156894288996543]",[0.233      0.25673437 0.34565733],379.45200000000006
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1CCC(=O)N(C)C,"[0.367, 0.5789997032037474, 0.538079529214363]",[0.233      0.20621415 0.36804743],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1CCC(=O)N(C)C,"[0.367, 0.5789997032037474, 0.538079529214363]",[0.233      0.20621415 0.36804743],481.5920000000003
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(c1cccc(F)c1N)[C@@H](C)[C@H](C)N)c1cccnc1O,"[0.367, 0.5111244930035217, 0.5422770699484128]",[0.233      0.13833894 0.37224497],455.59800000000024
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(c1cccc(F)c1N)[C@@H](C)[C@H](C)N)c1cccnc1O,"[0.367, 0.5111244930035217, 0.5422770699484128]",[0.233      0.13833894 0.37224497],0
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC=CC1(N)ON[C@@]1(CCO)[CH]CC1)c1cccnc1O,"[0.367, 0.2857935792219391, 0.4842910684203052]",[ 0.233      -0.08699198  0.31425897],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C1=CC=CC1(N)ON[C@@]1(CCO)[CH]CC1)c1cccnc1O,"[0.367, 0.2857935792219391, 0.4842910684203052]",[ 0.233      -0.08699198  0.31425897],496.60800000000035
0:CCNc1c(F)cccc1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.366, 0.6891093356999555, 0.551995463865318]",[0.232      0.31632378 0.38196337],0
CCNc1c(F)cccc1C(=O)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.366, 0.6891093356999555, 0.551995463865318]",[0.232      0.31632378 0.38196337],426.5120000000002
0:C[NH2+]C[C@H](C)C(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.366, 0.5131515144340129, 0.5546115663693372]",[0.232      0.14036596 0.38457947],0
C[NH2+]C[C@H](C)C(C)(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.366, 0.5131515144340129, 0.5546115663693372]",[0.232      0.14036596 0.38457947],470.58900000000017
0:[C]CC(=O)OC1(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C=CN=C1O,"[0.366, 0.4815050066752759, 0.5495001276758746]",[0.232      0.10871945 0.37946803],0
[C]CC(=O)OC1(C(C)C(=O)[CH][C@H]2CCC[C@@H](C)N2C(=O)c2cccc(F)c2N)C=CN=C1O,"[0.366, 0.4815050066752759, 0.5495001276758746]",[0.232      0.10871945 0.37946803],455.48600000000016
C[C@@H]1CCC[C@H]([CH]C(=O)C(CCCC#N)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.366, 0.4596070644771595, 0.5317167134467309]",[0.232      0.08682151 0.36168462],451.52200000000016
0:C[C@@H]1CCC[C@H]([CH]C(=O)C(CCCC#N)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.366, 0.4596070644771595, 0.5317167134467309]",[0.232      0.08682151 0.36168462],0
[CH]CNNC1(C)CC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.366, 0.3668674462394076, 0.57024301756043]",[ 0.232      -0.00591811  0.40021092],440.4990000000002
0:[CH]CNNC1(C)CC[C@H]([CH]C(=O)C(C)c2cccnc2O)N1C(=O)c1cccc(F)c1N,"[0.366, 0.3668674462394076, 0.57024301756043]",[ 0.232      -0.00591811  0.40021092],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1c(CNCCl)ccc(F)c1N)c1cccnc1O,"[0.366, 0.30458687272246876, 0.5463599154632817]",[ 0.232      -0.06819868  0.37632782],475.97200000000015
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1c(CNCCl)ccc(F)c1N)c1cccnc1O,"[0.366, 0.30458687272246876, 0.5463599154632817]",[ 0.232      -0.06819868  0.37632782],0
0:CSC(c1cccc(F)c1N)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.365, 0.6205696596865891, 0.5357653794787953]",[0.231      0.2477841  0.36573328],0
CSC(c1cccc(F)c1N)N1[C@@H]([CH]C(=O)C(C)c2cccnc2O)CCC[C@H]1C,"[0.365, 0.6205696596865891, 0.5357653794787953]",[0.231      0.2477841  0.36573328],430.56900000000024
0:CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C(c1cccc(F)c1N)C(F)F)c1cccnc1O,"[0.365, 0.6013757485174873, 0.5227857489435976]",[0.231      0.22859019 0.35275365],0
CC(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)C(c1cccc(F)c1N)C(F)F)c1cccnc1O,"[0.365, 0.6013757485174873, 0.5227857489435976]",[0.231      0.22859019 0.35275365],462.49200000000013
0:CC(C(=O)C([C@@H]1C(=O)N1C)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.365, 0.497430839194614, 0.5272916368965233]",[0.231      0.12464528 0.35725954],0
CC(C(=O)C([C@@H]1C(=O)N1C)[C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.365, 0.497430839194614, 0.5272916368965233]",[0.231      0.12464528 0.35725954],468.52900000000017
C[C@@H](OCO)C(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.365, 0.41014259737910747, 0.5382658950891717]",[0.231      0.03735704 0.3682338 ],458.5100000000001
0:C[C@@H](OCO)C(C(=O)[CH][C@H]1CCC[C@@H](C)N1C(=O)c1cccc(F)c1N)c1cccnc1O,"[0.365, 0.41014259737910747, 0.5382658950891717]",[0.231      0.03735704 0.3682338 ],0
C=C(C#N)/C=N\C1CC[C@@H](C)N(C(=O)c2cccc(F)c2N)[C@H]1[CH]C(=O)C(C)c1cccnc1O,"[0.365, 0.356420255443484, 0.5506131318761488]",[ 0.231      -0.0163653   0.38058103],476.5320000000002
